CPM,CHANNEL_NAME,DATE,VIEWS
7.2,YunusovArtur,2025-09-18,
12.25,YunusovArtur,2025-10-06,
10.25,YunusovArtur,2025-10-08,
1.98,YunusovArtur,2025-11-17,
4.83,YunusovArtur,2025-11-25,
2.25,YuraPukaliakDarkTrader,2025-10-13,
7.2,ZOOMRUDEofficial,2025-10-30,
1.8,ZOV_Voevoda,2025-07-15,
6.3,Za15let10mln,2025-06-20,
2.5,Za15let10mln,2025-08-14,
40.0,ZakonGary,2025-11-14,
1.8,Zavod_Moskvich,2025-08-07,
1.8,Zavod_Moskvich,2025-08-12,
1.8,Zavod_Moskvich,2025-08-20,
3.0,Zavod_Moskvich,2025-08-22,
3.0,Zavod_Moskvich,2025-09-09,
1.8,Zavod_Moskvich,2025-09-14,
4.0,Zaytsev_Avto_MSK,2025-10-28,
2.03,Zaytsev_Avto_MSK,2025-11-06,
6.0,Zaytsev_Avto_MSK,2025-11-17,
11.99,ZebraYTshop,2025-08-05,
2.2,Zhabinvest,2025-09-11,
2.0,Zhuravlev_trading,2025-07-03,
1.3,ZinaShamoyan,2025-10-29,
7.0,ZinaShamoyan,2025-11-15,
3.13,ZinaShamoyan,2025-11-18,
3.13,ZinaShamoyan,2025-11-18,
3.13,ZinaShamoyan,2025-11-18,
3.13,ZinaShamoyan,2025-11-18,
7.8,ZotovAuto,2025-11-23,
8.0,ZotovAuto,2025-12-01,
10.12,ZoyaAlvaro777,2025-09-17,
6.82,ZoyaAlvaro777,2025-09-17,
12.35,ZoyaAlvaro777,2025-09-19,
2.12,ZoyaAlvaro777,2025-09-19,
9.9,Zyskind_Jewelry,2025-10-30,
2.0,a01k_crypto,2025-09-19,
5.0,a08_men,2025-11-14,
5.45,a101broker_cre,2025-10-07,
31.01,a101broker_cre,2025-11-05,
3.0,a3_auto,2025-08-07,
1.0,a3_auto,2025-08-07,
3.0,a3_auto,2025-08-11,
2.8,a3_auto,2025-08-20,
1.8,a3_auto,2025-08-22,
3.0,a3_auto,2025-08-29,
1.8,a3_auto,2025-08-30,
1.8,a3_auto,2025-09-09,
1.8,a3_auto,2025-09-14,
5.0,a3_auto,2025-10-19,
2.03,a410ru,2025-07-08,
6.82,a410ru,2025-09-04,
4.01,a410ru,2025-09-08,
2.51,a410ru,2025-10-04,
2.78,a410ru,2025-12-03,
2.6,a5_token,2025-09-30,
23.33,a_novak_trader,2025-06-25,
29.33,a_novak_trader,2025-06-26,
29.33,a_novak_trader,2025-06-26,
35.0,a_novak_trader,2025-07-05,
65.0,a_novak_trader,2025-07-12,
33.0,a_novak_trader,2025-08-25,
8.5,a_zheleznyakoff,2025-10-06,
14.0,a_zheleznyakoff,2025-10-08,
13.0,a_zheleznyakoff,2025-10-12,
16.0,a_zheleznyakoff,2025-10-16,
18.0,a_zheleznyakoff,2025-11-04,
18.5,a_zheleznyakoff,2025-11-04,
13.5,a_zheleznyakoff,2025-11-11,
7.1,aaa_capitals,2025-09-19,
5.56,aaa_capitals,2025-09-19,
23.92,aaa_capitals,2025-09-23,
25.87,aaa_capitals,2025-09-23,
5.31,aaa_capitals,2025-11-25,
13.0,aabeta,2025-11-05,
20.7,aavisa_travel_official,2024-11-14,
1.5,ab_chat,2025-06-19,
8.0,ab_korea,2025-07-12,
8.0,ab_korea,2025-07-12,
25.8,ab_korea,2025-07-29,
13.7,ab_korea,2025-07-29,
13.7,ab_korea,2025-07-29,
2.0,ababruev,2025-08-27,
1.8,ababruev,2025-11-25,
14.75,abcex_io,2025-10-21,
2.0,abdulatarget,2025-02-25,
15.01,about_LCL,2025-06-11,
4.4,aboutcareer1,2025-06-11,
4.23,aboutocrypto,2025-08-31,
44.57,aboutocrypto,2025-10-06,
1.5,abovenwav,2025-11-19,
2.25,abramenkotrade,2025-10-06,
5.0,abrcarimport,2025-10-19,
5.0,abrcarimport,2025-11-13,
5.0,abrcarimport,2025-11-13,
5.0,abrcarimport,2025-11-13,
2.5,abreview,2025-05-31,
3.0,abreview,2025-08-12,
15.0,abuSafiyatrader,2025-11-06,
2.0,abubakarsakaev,2025-11-28,
2.0,abubakarsakaev,2025-11-30,
5.6,abvpninfo,2025-10-30,
3.6,abvpninfo,2025-10-30,
4.6,abvpninfo,2025-10-30,
1.8,academ5prism,2025-06-03,
2.1,academ5prism,2025-06-03,
1.8,academ5prism,2025-06-03,
1.8,academ5prism,2025-06-03,
8.7,academ5prism,2025-06-03,
3.13,academ5prism,2025-11-17,
3.13,academ5prism,2025-11-17,
3.13,academ5prism,2025-11-18,
3.13,academ5prism,2025-11-18,
9.8,academ5prism,2025-12-01,
4.8,academ_finance,2025-09-04,
5.05,academ_finance,2025-09-04,
4.8,academ_finance,2025-09-04,
4.75,academ_finance,2025-09-05,
3.01,academ_finance,2025-09-08,
4.95,academ_finance,2025-09-09,
5.1,academ_finance,2025-09-09,
5.35,academ_finance,2025-09-09,
2.1,academeg_true_original,2025-09-03,
1.8,academeg_true_original,2025-09-09,
1.0,academeg_true_original,2025-09-22,
2.9,academeg_true_original,2025-11-01,
2.0,academeg_true_original,2025-11-06,
4.01,academestet,2025-09-08,
7.37,academestet,2025-09-29,
23.46,academestet,2025-10-04,
10.0,academestet,2025-11-30,
2.78,academestet,2025-12-03,
5.0,academy_auto_ru,2025-07-12,
4.5,academy_auto_ru,2025-07-12,
6.67,academy_dr_ales,2025-05-11,
20.96,academy_dr_ales,2025-06-02,
54.05,academy_moscoach_kanal,2025-04-24,
12.5,academy_nutrition_edpro,2025-10-21,
7.5,academy_nutrition_edpro,2025-10-21,
12.5,academy_sp,2025-10-14,
19.75,academy_trades,2025-10-13,
8.48,academydrkizub,2025-04-25,
8.48,academydrkizub,2025-04-25,
8.18,academydrkizub,2025-05-17,
2.42,academydrkizub,2025-12-09,
12.35,academyfinance,2025-10-28,
21.0,academyfinance,2025-11-04,
3.0,accesstore_optom,2025-12-04,
2.0,accesstore_optom,2025-12-12,
3.05,accwhisper,2025-09-30,
5.6,accwhisper,2025-11-26,
1.0,acjcar,2025-08-05,
1.8,acjcar,2025-08-31,
1.8,acjcar,2025-11-13,
7.78,acryptoru,2025-08-12,
3.13,act_cft_amsterdarya,2025-11-18,
3.13,act_cft_amsterdarya,2025-11-18,
1.8,actionmotors,2025-07-29,
3.0,actionmotors,2025-08-07,
3.0,actionmotors,2025-08-11,
2.8,actionmotors,2025-08-20,
1.8,actionmotors,2025-08-22,
1.8,actionmotors,2025-08-30,
3.0,actionmotors,2025-09-09,
3.0,actionmotors,2025-09-14,
110.99,activetradingroom,2025-11-25,
74.31,activetradingroom,2025-12-02,
4.0,ad_interior,2025-10-23,
2.0,adcoinapp,2025-08-13,
8.0,adcoinapp,2025-09-15,
2.0,adcoinapp,2025-09-19,
10.0,adcoinapp,2025-09-24,
3.0,adeliyamath,2025-08-06,
15.9,adlchinacars,2025-07-29,
17.0,adlchinacars,2025-07-29,
28.0,adlchinacars,2025-07-29,
2.8,adlchinacars,2025-08-07,
2.8,adlchinacars,2025-08-07,
12.0,adlchinacars,2025-09-02,
2.41,adlchinacars,2025-09-04,
2.41,admguides,2025-11-26,
1.8,adojapan,2025-08-22,
1.8,adojapan,2025-08-30,
3.0,adojapan,2025-09-09,
3.0,adojapan,2025-09-14,
6.2,adojapan,2025-11-13,
6.0,adonevabody,2025-11-03,
6.0,adonevabody,2025-11-05,
1.81,adonevabody,2025-11-06,
6.0,adonevabody,2025-11-09,
9.78,adpt_crypto,2025-09-15,
17.0,ads2tg,2025-06-27,
18.8,adv_trader,2025-06-26,
26.66,adv_trader,2025-06-26,
29.33,adv_trader,2025-06-26,
55.0,adv_trader,2025-07-12,
55.75,adv_trader,2025-10-08,
30.75,adv_trader,2025-10-13,
31.32,adv_trader,2025-10-14,
31.21,adv_trader,2025-11-25,
4.0,advance_official,2025-06-23,
5.06,aeadamovich,2025-11-25,
2.8,aeroflot_kitchen,2025-11-03,
2.0,afa25_ru,2025-04-22,
1.3,afisha24,2025-10-15,
2.11,after40yo,2025-12-03,
3.11,after40yo,2025-12-03,
1.8,ag_kharitonov,2025-11-27,
31.01,agastone,2025-11-05,
16.01,agastone,2025-11-06,
1.8,agatgroup,2025-08-12,
1.8,agatgroup,2025-08-20,
3.0,agatgroup,2025-08-22,
3.2,agatgroup,2025-08-29,
2.8,agatgroup,2025-09-09,
2.2,agatgroup,2025-09-14,
15.9,ageev_blog,2025-04-02,
19.9,ageev_blog,2025-04-29,
50.0,ageevarealestate,2025-09-26,
50.1,ageevarealestate,2025-10-08,
738.78,ageevcrypto,2025-09-19,
10.57,ageevcrypto,2025-09-19,
7.1,ageevschool,2025-08-31,
20.7,agenstvoMI,2025-09-04,
4.8,agenstvoMI,2025-09-15,
8.0,agenstvoMI,2025-10-31,
4.4,agent000SPb,2025-06-10,
7.17,agent_Natasha_Fenkina,2025-07-24,
7.17,agent_Natasha_Fenkina,2025-07-24,
1.8,agent_fsk,2025-10-08,
1.8,agent_fsk,2025-10-08,
1.8,agent_rodinagroup,2025-06-05,
5.0,agent_rodinagroup,2025-11-01,
3.01,agentmetriks,2025-09-08,
3.0,agmtop,2025-07-21,
3.0,agmtop,2025-07-21,
3.0,agmtop,2025-08-11,
3.0,agolosoff,2025-08-11,
2.2,agolosoff,2025-08-20,
1.8,agolosoff,2025-08-22,
1.8,agolosoff,2025-08-29,
1.8,agolosoff,2025-08-29,
3.2,agolosoff,2025-08-30,
1.8,agolosoff,2025-08-30,
3.0,agolosoff,2025-09-09,
2.6,agolosoff,2025-09-14,
3.4,agr_auto,2025-05-14,
50.06,ahm_p222pi,2025-09-06,
5.0,ahoespsos,2025-06-26,
2.01,ahsoagency,2025-12-16,
2.01,ahsoagency,2025-12-16,
2.01,ahsoagency,2025-12-16,
2.01,ahsoagency,2025-12-16,
2.01,ahsoagency,2025-12-16,
2.01,ahsoagency,2025-12-16,
2.01,ahsoagency,2025-12-16,
1.8,ai100ru,2025-09-09,
3.2,ai100ru,2025-09-15,
1.8,ai100ru,2025-09-17,
10.19,ai2smm,2025-09-18,
3.0,ai2smm,2025-09-23,
16.0,ai2smm,2025-09-26,
12.0,ai2smm,2025-09-26,
17.4,ai2smm,2025-10-24,
24.17,ai2smm,2025-10-27,
26.0,ai2smm,2025-11-13,
1.82,ai_newz,2025-07-15,
1.82,ai_volution,2025-07-15,
2.0,aianstories,2025-11-08,
2.0,aidsghub,2025-11-14,
6.17,aioftheday,2025-10-27,
6.25,airdrop_fyuchersy,2025-10-20,
161.25,airdrop_fyuchersy,2025-10-28,
2.0,airfleps_tg,2025-06-16,
2.0,airfleps_tg,2025-06-16,
2.0,airolejon,2025-09-12,
13.99,airolejon,2025-09-18,
10.0,airolejon,2025-09-24,
5.27,airolejon,2025-12-04,
5.0,airopt1,2025-12-12,
2.4,aisberg116,2025-09-09,
1.8,aisberg116,2025-09-17,
12.4,aist_academy,2025-11-28,
1.8,ajm_ru,2025-05-25,
4.7,ajm_ru,2025-06-09,
6.4,ajm_ru,2025-06-19,
11.0,ajm_ru,2025-07-03,
12.5,ajm_ru,2025-07-03,
9.5,ajm_ru,2025-07-03,
3.0,ajm_ru,2025-07-21,
3.0,ajm_ru,2025-07-21,
3.0,ajm_ru,2025-07-25,
15.9,ajm_ru,2025-07-29,
34.0,ajm_ru,2025-07-29,
50.0,ajm_ru,2025-07-29,
5.0,ajoor_chasy,2025-12-09,
1.8,ajoor_grozny1,2025-11-25,
1.8,ajoor_grozny1,2025-11-25,
2.0,ajoor_grozny1,2025-11-25,
20.7,ak_usa_visa,2024-11-14,
8.0,ak_usa_visa,2025-11-21,
5.0,ak_usa_visa,2025-11-21,
21.4,akademia_shmilovich,2025-12-07,
12.8,akademia_shmilovich,2025-12-15,
26.75,akcryptoarbitrage,2025-10-20,
1.8,akermehanikch,2025-09-15,
1.8,akermehanikch,2025-09-17,
2.0,akermehanikch,2025-11-10,
1.95,akhmed_wengallbi1,2025-09-10,
7.96,akhmed_wengallbi1,2025-09-10,
17.5,akim_trading777,2025-07-06,
40.0,akim_trading777,2025-07-06,
2.8,akim_trading777,2025-11-17,
37.94,akim_trading777,2025-11-22,
1.99,akim_trading777,2025-11-22,
15.0,akim_trading777,2025-11-22,
1.99,akim_trading777,2025-11-22,
110.75,akim_trading777,2025-11-25,
209.37,akim_trading777,2025-12-02,
1.2,akimov13shop,2025-05-18,
1.2,akimov13shop,2025-05-18,
4.23,akkord_online,2025-12-03,
4.7,akravtsovcom,2025-11-12,
5.0,akravtsovcom,2025-11-12,
4.0,akravtsovcom,2025-11-14,
5.7,akravtsovcom,2025-11-26,
5.7,akravtsovcom,2025-11-26,
4.0,akravtsovcom,2025-11-27,
4.1,akravtsovcom,2025-11-27,
7.2,akravtsovcom,2025-11-27,
4.9,aktivo_news,2025-09-24,
9.2,aktivo_news,2025-12-05,
9.1,aktivo_news,2025-12-05,
5.15,akubova_ekaterina,2025-09-02,
5.2,akvapolosatik,2025-12-15,
3.6,akvapolosatik,2025-12-15,
5.45,akvilongroup,2025-10-07,
5.23,akvilongroup,2025-12-15,
22.41,akylatrade,2025-06-09,
26.89,akylatrade,2025-06-09,
2.0,akylatrade,2025-06-09,
1.8,akylatrade,2025-06-09,
1.8,akylatrade,2025-06-09,
26.89,akylatrade,2025-06-09,
30.1,alab_trade,2025-11-04,
41.0,alab_trade,2025-11-14,
32.0,alab_trade,2025-11-14,
4.33,alab_trade,2025-11-17,
1.9,alan_enileev,2025-05-31,
2.0,alan_enileev,2025-11-06,
2.25,aldanonline,2025-09-02,
2.0,aleko_n17,2025-12-14,
83.79,aleks_finance,2025-09-19,
1.8,aleksandr_chumak_spb,2025-06-05,
4.8,aleksandr_chumak_spb,2025-11-01,
4.65,aleksandr_chumak_spb,2025-11-01,
16.1,aleksandr_sukonkin,2025-07-03,
6.24,aleksandrapritsker,2025-10-27,
6.24,aleksandrapritsker,2025-11-04,
3.04,aleksandrapritsker,2025-11-09,
4.6,aleksey_mercedes,2025-07-21,
3.8,aleksey_mercedes,2025-07-21,
3.0,aleksey_mercedes,2025-08-11,
7.9,aleksey_mercedes,2025-11-04,
11.2,aleksey_mercedes,2025-11-04,
8.9,alena_goldina,2025-07-20,
50.0,alena_goldina,2025-09-26,
10.5,alena_laska,2025-10-27,
2.0,alena_teplova_bfl,2025-12-01,
20.75,alenakladko,2025-10-06,
6.3,alex_123_an,2025-06-24,
4.1,alex_avto24,2025-07-10,
7.0,alex_avto24,2025-07-14,
3.0,alex_avto24,2025-07-21,
3.0,alex_avto24,2025-07-21,
3.0,alex_avto24,2025-07-21,
3.0,alex_avto24,2025-07-21,
1.8,alex_avto24,2025-07-27,
3.9,alex_avto24,2025-08-07,
2.8,alex_avto24,2025-08-07,
9.19,alex_avto24,2025-09-15,
10.19,alex_avto24,2025-09-19,
10.0,alex_avto24,2025-10-19,
5.21,alex_avto24,2025-10-30,
3.6,alex_avto24,2025-11-03,
4.5,alex_avto24,2025-12-01,
6.0,alex_avto24,2025-12-01,
21.12,alex_sensetrade,2025-11-21,
2.42,alex_sensetrade,2025-11-22,
208.83,alex_sensetrade,2025-11-25,
209.37,alex_sensetrade,2025-12-02,
3.2,alex_sumskoy,2025-07-21,
3.8,alex_sumskoy,2025-07-21,
1.8,alex_sumskoy,2025-08-11,
3.14,alex_trade_ideas_77,2025-09-17,
5.17,alex_trade_ideas_77,2025-09-17,
3.77,alex_trade_ideas_77,2025-09-18,
6.96,alex_trade_ideas_77,2025-09-19,
2.48,alex_trade_ideas_77,2025-09-19,
11.62,alex_trade_ideas_77,2025-09-23,
22.98,alex_trade_ideas_77,2025-09-23,
50.1,alex_villas_agency,2025-10-08,
55.0,alex_wise_trade,2025-07-12,
36.0,alex_wise_trade,2025-08-25,
37.1,alex_wise_trade,2025-09-09,
14.99,alex_wise_trade,2025-10-23,
14.99,alex_wise_trade,2025-10-23,
14.99,alex_wise_trade,2025-10-23,
14.99,alex_wise_trade,2025-10-23,
4.8,alex_wise_trade,2025-11-01,
25.0,alex_wise_trade,2025-11-10,
25.0,alex_wise_trade,2025-11-10,
25.0,alex_wise_trade,2025-11-10,
25.0,alex_wise_trade,2025-11-10,
25.0,alex_wise_trade,2025-11-10,
25.0,alex_wise_trade,2025-11-10,
25.0,alex_wise_trade,2025-11-10,
25.0,alex_wise_trade,2025-11-10,
15.0,alex_wise_trade,2025-11-21,
21.0,alex_wise_trade,2025-11-21,
20.11,alex_wise_trade,2025-11-22,
1.99,alex_wise_trade,2025-11-22,
20.0,alex_wise_trade,2025-11-22,
43.92,alex_wise_trade,2025-11-25,
91.91,alex_wise_trade,2025-12-02,
3.13,alexander_abramov_everest,2025-12-11,
6.13,alexander_abramov_everest,2025-12-11,
12.5,alexander_visotsky,2025-10-30,
2.2,alexander_visotsky,2025-11-10,
10.0,alexander_visotsky,2025-11-17,
5.0,alexander_visotsky,2025-11-20,
2.01,alexandra_kibziy,2025-12-12,
16.01,alexdyachenko,2025-11-02,
6.7,alexey_ivanov_trade,2025-09-02,
2.0,alexeylinetsky,2025-09-25,
6.25,alexeylinetsky,2025-10-06,
1.97,alexeylinetsky,2025-10-08,
1.8,alexeylinetsky,2025-12-04,
10.01,alexni19,2025-10-12,
20.05,alexni19,2025-11-23,
20.05,alexni19,2025-12-11,
18.38,alexodessa_invest,2025-09-18,
1.8,alexoilazs,2025-08-30,
1.8,alexoilazs,2025-09-09,
1.8,alexoilazs,2025-09-17,
9.75,alexpolyarniy,2025-09-08,
4.0,alexpolyarniy,2025-09-10,
3.68,alexpolyarniy,2025-09-11,
3.6,alexpolyarniy,2025-09-11,
12.5,alexpolyarniy,2025-09-16,
5.04,alexpolyarniy,2025-09-17,
4.0,alexpolyarniy,2025-09-17,
2.0,alexpolyarniy,2025-09-17,
2.2,alexpolyarniy,2025-09-19,
2.2,alexpolyarniy,2025-09-19,
4.0,alexradionews,2025-09-10,
4.0,alexradionews,2025-09-10,
2.2,alexradionews,2025-09-11,
2.2,alexradionews,2025-09-11,
25.14,alextradebo,2025-04-21,
27.25,alfa_forex,2025-10-06,
1.98,alfa_forex,2025-11-17,
5.31,alfa_forex,2025-11-25,
4.0,alfa_investments,2025-09-16,
3.15,alfa_investments,2025-09-17,
2.38,alfa_investments,2025-09-17,
4.39,alfa_investments,2025-09-18,
2.38,alfa_investments,2025-09-18,
2.0,alfa_investments,2025-09-23,
8.01,alfa_investments,2025-11-05,
2.1,alfacapital,2025-09-02,
946.37,alfagambittrading,2025-09-19,
3.0,alfaleasing_probeg,2025-08-30,
1.8,alfaleasing_probeg,2025-08-30,
1.8,alfaleasing_probeg,2025-09-09,
1.6,alfawealth,2025-10-13,
9.0,alfawealth,2025-11-05,
2.1,alfiya_pro_bussines,2025-12-10,
141.95,algorithm369,2025-09-19,
10.57,algorithm369,2025-09-19,
10.0,algoritmikastudy,2025-06-23,
10.13,algoritmikastudy,2025-08-03,
1.8,alharameyn,2025-11-05,
6.6,alia_uk,2025-10-20,
2.0,aliance_wb,2025-02-23,
3.0,alibabacarsru,2025-09-14,
2.21,alibabacarsru,2025-09-18,
6.5,alibabacarsru,2025-10-14,
2.0,alibabacarsru,2025-11-05,
1.8,alibabacarsru,2025-11-13,
4.8,alibabacarsru,2025-11-22,
4.0,alibabacarsru,2025-12-01,
3.4,alibabacarsru,2025-12-08,
21.0,alibiz5_info,2025-10-31,
6.89,alibiz5_info,2025-11-11,
4.6,alice_estate,2025-06-10,
31.21,aliceprotradee,2025-11-25,
39.29,aliceprotradee,2025-12-02,
3.0,alif_room,2025-09-28,
2.1,alijtihadmadrasa,2025-12-10,
1.81,alina2cakeschool,2025-11-18,
1.81,alina2cakeschool,2025-11-18,
1.81,alina2cakeschool,2025-12-15,
1.81,alina2cakeschool,2025-12-15,
1.81,alina2cakeschool,2025-12-15,
1.81,alina_puzir,2025-12-04,
1.81,alina_puzir,2025-12-04,
1.81,alina_puzir,2025-12-04,
4.23,alina_sidelnikova_channel,2025-09-27,
3.13,alinaguess,2025-11-18,
3.13,alinaguess,2025-11-18,
3.13,alinaguess,2025-11-18,
3.13,alinaguess,2025-11-18,
3.0,alinameng,2025-08-06,
4.13,alinapekovaa,2025-12-11,
2.1,alinarasieva,2025-10-23,
15.19,alinataobao,2025-05-22,
8.01,alionadol,2025-10-23,
1.8,alisa_baseeva,2025-12-16,
2.33,alishka_shpak,2025-11-08,
1.8,alla_dietolog,2025-10-22,
1.8,alla_dietolog,2025-10-22,
3.0,alla_milyutina,2025-11-03,
2.2,alla_milyutina,2025-11-05,
1.8,allcarz,2025-08-07,
3.0,allcarz,2025-08-11,
1.8,allcarz,2025-08-29,
1.8,allcarz,2025-08-30,
1.8,allcarz,2025-08-30,
2.6,allcarz,2025-09-09,
3.13,allcarz,2025-12-15,
7.9,allpropark,2025-11-24,
1.8,alltimeru,2025-12-12,
1.8,alltimeru,2025-12-12,
1.8,alltimeru,2025-12-12,
1.0,allvisa_client,2025-05-23,
1.71,allvisa_client,2025-08-03,
1.98,alma_asm,2025-11-17,
5.31,alma_asm,2025-11-25,
4.4,almazautobuyer,2025-11-13,
4.4,almazautobuyer,2025-11-13,
5.2,almazautobuyer,2025-11-17,
7.0,almazautobuyer,2025-11-26,
3.5,almazautobuyer,2025-11-26,
8.0,almazautobuyer,2025-12-01,
3.01,almost_french,2025-02-27,
3.13,alpagama,2025-12-11,
4.07,alpari_ru,2025-09-19,
5.04,alpari_ru,2025-09-19,
22.75,alpari_ru,2025-10-06,
5.13,alpfederation,2025-12-11,
31.25,alpha_crypt,2025-10-06,
12.18,alpha_crypt,2025-10-08,
17.75,alpha_crypt,2025-10-13,
74.25,als_luckyy,2025-10-13,
4.5,alteco_invest,2025-09-16,
11.59,alteco_invest,2025-09-17,
2.0,alteco_invest,2025-09-17,
10.5,alteco_invest,2025-09-18,
9.2,alteco_invest,2025-09-19,
6.26,alteco_invest,2025-09-19,
4.9,alteco_invest,2025-09-30,
2.2,alteco_invest,2025-11-05,
3.0,alternativaauto,2025-08-12,
2.6,alternativaauto,2025-09-09,
1.8,alternativaauto,2025-09-17,
5.0,alternativaauto,2025-09-24,
6.2,alternativaauto,2025-11-10,
4.0,altmarate,2025-08-18,
6.27,altmarate,2025-08-18,
8.25,altmarate,2025-10-21,
2.37,altmedicina,2025-10-07,
2.01,altpassport,2025-05-21,
2.01,altpassport,2025-06-06,
4.01,altpassport,2025-06-06,
8.01,altpassport,2025-08-27,
5.05,altpassport,2025-09-06,
8.0,alwaysbemoney,2025-11-06,
8.0,alwaysbemoney,2025-11-06,
2.1,alyautdinova_zilya,2025-12-10,
2.6,am78auto,2025-09-14,
26.0,am78auto,2025-11-04,
8.2,am78auto,2025-11-10,
16.4,am78auto,2025-11-13,
4.0,am_first,2025-09-16,
2.84,am_first,2025-09-17,
3.91,am_first,2025-09-18,
2.0,am_first,2025-09-23,
7.25,ama_surgery,2025-12-15,
3.0,amal_bank,2025-11-05,
2.0,amanatautokzn,2025-09-12,
1.8,amanatautokzn,2025-09-17,
3.59,amanatautokzn,2025-10-10,
1.8,amanatautokzn,2025-11-13,
1.8,amanatautokzn,2025-11-25,
2.0,amanatautokzn,2025-12-01,
50.16,amanatniy,2025-09-09,
50.27,amanatniy,2025-09-09,
10.55,amaninvesting,2025-09-24,
2.6,amaninvesting,2025-09-30,
209.75,amaninvesting,2025-10-28,
4.35,amarkets_journal,2025-09-08,
4.0,amarkets_journal,2025-09-10,
4.0,amarkets_journal,2025-09-10,
2.2,amarkets_journal,2025-09-11,
2.2,amarkets_journal,2025-09-11,
12.25,amarkets_journal,2025-10-06,
8.48,amedis_tg,2025-04-23,
8.18,amedis_tg,2025-05-17,
3.2,amedis_tg,2025-12-09,
4.0,amelisoul_master,2025-10-29,
4.0,amelisoul_master,2025-11-15,
3.13,amelisoul_master,2025-11-18,
3.13,amelisoul_master,2025-11-18,
3.13,amelisoul_master,2025-11-18,
3.13,amelisoul_master,2025-11-18,
4.2,amelisoul_master_julia,2025-12-02,
3.0,america_car_ru,2025-08-22,
2.8,america_car_ru,2025-08-30,
1.8,america_car_ru,2025-08-30,
3.0,america_car_ru,2025-09-09,
2.6,america_car_ru,2025-09-14,
3.0,america_car_ru,2025-10-22,
5.61,america_car_ru,2025-12-14,
2.01,amerikaneru,2025-12-16,
2.01,amerikaneru,2025-12-16,
2.01,amerikaneru,2025-12-16,
2.01,amerikaneru,2025-12-16,
2.01,amerikaneru,2025-12-16,
2.3,amigokonon,2025-09-27,
2.8,ammaavto33,2025-08-12,
2.6,ammaavto33,2025-08-29,
3.0,ammaavto33,2025-08-30,
1.8,ammaavto33,2025-08-30,
2.4,ammaavto33,2025-09-09,
1.8,ammaavto33,2025-09-17,
4.2,amnezia_vpn_news_ru,2025-08-30,
6.19,amnezia_vpn_news_ru,2025-09-03,
5.6,amnezia_vpn_news_ru,2025-10-30,
3.6,amnezia_vpn_news_ru,2025-10-30,
4.6,amnezia_vpn_news_ru,2025-10-30,
21.5,amo_psyfarm,2025-11-12,
1.8,amore_amore56,2025-10-07,
2.2,amore_amore56,2025-10-07,
1.8,amore_amore56,2025-10-07,
1.9,amore_amore56,2025-10-07,
2.0,amore_amore56,2025-10-09,
1.8,amore_amore56,2025-10-09,
1.9,amore_amore56,2025-10-09,
1.8,amore_amore56,2025-10-09,
3.7,amore_amore56,2025-10-09,
2.2,amore_amore56,2025-10-09,
1.9,amore_amore56,2025-10-09,
2.5,amore_amore56,2025-10-09,
5.0,ana_cashmeree,2025-11-20,
6.0,ana_cashmeree,2025-11-20,
5.0,ana_cashmeree,2025-11-20,
5.0,ana_cashmeree,2025-11-20,
5.0,ana_cashmeree,2025-11-20,
7.0,ana_cashmeree,2025-11-20,
7.0,ana_cashmeree,2025-11-20,
7.0,ana_cashmeree,2025-11-21,
25.0,ana_cashmeree,2025-11-26,
10.0,ana_cashmeree,2025-11-29,
10.0,ana_cashmeree,2025-11-29,
10.0,ana_cashmeree,2025-11-29,
8.0,anabar_official,2025-03-17,
1.8,analitycs_omega,2025-07-04,
1.9,analitycs_omega,2025-11-18,
7.09,analiytik,2025-07-03,
7.09,analiytik,2025-07-03,
7.09,analiytik,2025-07-03,
7.09,analiytik,2025-07-03,
5.9,analiytik,2025-09-17,
2.38,analiytik,2025-09-19,
2.78,analiytik,2025-09-19,
6.25,analytics_moex,2025-10-06,
9.11,analyticsmpstats,2025-03-25,
15.5,analyticsmpstats,2025-04-18,
5.5,analyticsmpstats,2025-06-09,
17.0,analyticsmpstats,2025-08-30,
2.32,anamavricheva,2025-10-28,
6.01,anamavricheva,2025-10-30,
5.04,anamavricheva,2025-10-30,
2.32,anamavricheva,2025-11-07,
3.13,anamavricheva,2025-11-18,
3.13,anamavricheva,2025-11-18,
3.13,anamavricheva,2025-11-18,
3.13,anamavricheva,2025-11-18,
12.59,anastasiyalunegova,2025-10-08,
12.59,anastasiyalunegova,2025-10-08,
12.59,anastasiyalunegova,2025-10-08,
30.59,anastasiyalunegova,2025-10-08,
1.8,anastasiyalunegova,2025-10-22,
1.8,anastasiyalunegova,2025-10-22,
1.8,anatolich62rus,2025-08-07,
3.0,anatolich62rus,2025-08-29,
1.8,anatolich62rus,2025-08-29,
1.8,anatolich62rus,2025-09-09,
13.0,anatolichgroup,2025-04-09,
13.52,anatolichgroup,2025-04-29,
10.0,anatolii_makosov,2025-09-24,
3.0,anatolymrblog,2025-08-22,
3.0,anatolymrblog,2025-08-29,
1.8,anatolymrblog,2025-08-29,
6.2,anatolymrblog,2025-09-03,
3.2,anatolymrblog,2025-09-09,
3.0,anatolymrblog,2025-09-14,
5.6,anatolymrblog,2025-11-10,
2.01,anatomyclub,2025-12-12,
5.0,anavalenciana,2025-10-10,
5.0,anavalenciana,2025-10-11,
3.5,anchabaranova,2025-12-16,
